URL,Price,Address,Bedrooms,Bathrooms,House_Size,Land_Size,Description
https://ikman.lk/en/ad/kottawa-12-perched-luxury-two-storey-house-for-sale-for-sale-colombo-1,42000000,Kottawa kulasewana,4,4,"2,800.0 sqft",12.0 perches,Kottawa Architecturally Designed luxury two storey House for sale12 perched4 Bedrooms4 Bathrooms2800 sqfeetlarge living areaspacious for the dining areamordern pantry cubbordspacious for the tv lobbyf
https://ikman.lk/en/ad/prcs-168-k-alnkaar-tni-mhl-nivs-vikiniimtt-mttegodd-for-sale-colombo,37500000,mattegoda..,5,3,"1,842.0 sqft",16.8 perches,"✅ කොට්ටාව,පිලියන්දල, කැස්බෑව, කහතුඩුව යන නගරවලට නුදුරුව, මත්තෙගොඩ පිහිටි පර්චස් 16.8 ක අලංකාර අංගසම්පූර්ණ තනි මහල් නිවස ඉක්මනින් විකිනීමට..✅ 5 minutes to Kahatuduwa Highway✅ 10 minutes to Kasbawa Junc"
https://ikman.lk/en/ad/thalawathugoda-02-storied-large-house-on-502-perches-of-land-for-sale-for-sale-colombo,140000000,"Kalalgoda Road, Thalawathugoda",4,3,"5,000.0 sqft",50.2 perches,Thalawathugoda-Kalalgoda Road 02 Storied Large House on 50.2 Perches of Land For Sale50.2 perches land with Architect designed 2 story House3000 sq.ft20ft Road4 Bedrooms (All AC) & 3 bathroomsMaid’s r
https://ikman.lk/en/ad/af10-brand-new-house-in-thalawathugoda-hokandara-for-sale-colombo,68500000,"Thalawathugoda, Hokandara",4,3,"2,900.0 sqft",8.3 perches,"• Brand new house in Thalawathugoda, HokandaraLess than 100 meters to Hokandara Junction.• ☀️Facing Paddy fieldsAnd• ☀️10 Mintues to Athurugiriya Highway Entrance and Baththaramulla junction.• ☀️Vicin"
https://ikman.lk/en/ad/well-maintained-3-bedrooms-house-for-sale-in-piliyandala-siddamulla-for-sale-colombo-19,19500000,Siddamulla,3,2,"1,266.0 sqft",8.5 perches,𝐀𝐥𝐦𝐨𝐬𝐭 𝐍𝐞𝐰 𝟑 𝐁𝐞𝐝𝐫𝐨𝐨𝐦𝐬 𝐇𝐨𝐮𝐬𝐞 𝐟𝐨𝐫 𝐬𝐚𝐥𝐞 𝐢𝐧 𝐏𝐢𝐥𝐢𝐲𝐚𝐧𝐝𝐚𝐥𝐚 𝐒𝐢𝐝𝐝𝐚𝐦𝐮𝐥𝐥𝐚255 පිළියන්දල - කොට්ටාව ප්‍රධාන බස් මාර්ගය ආසන්නයෙන් සිද්ධමුල්ලෙන් පර් 8.5 ක මෑතකදී ඉදිවුණු නිදන කාමර 3ක නිවස විකිනීමට.ඉතාමත් සාමකාමී වටපි
https://ikman.lk/en/ad/p570-lakefront-house-for-sale-in-delkanda-for-sale-colombo-140,89000000,Nugegoda,4,2,"3,500.0 sqft",17.0 perches,"￭ Peaceful surrounding, Exclusive Neighborhood🟩 Property Features⭕️ 4 Spacious Bedrooms + 1 Study Room⭕️ 2 Bedrooms with Private Balconies Overlooking the Lake⭕️ 2 Modern Bathrooms + Separate Servant’"
https://ikman.lk/en/ad/af491-maharagama-unfurnished-single-storey-house-for-sale-for-sale-colombo,45000000,Maharagama,3,2,"2,500.0 sqft",24.0 perches,"✨ Ideal for Residence | Office | Montessori | Medical Centre | Tuition | Elder CareJust 1km to Maharagama Town and facing a 20ft carpeted main road, this spacious and beautifully maintained property o"
https://ikman.lk/en/ad/ins-333-valuable-single-storey-house-sale-in-homagama-for-sale-colombo-2,23500000,Homagama,3,2,"1,300.0 sqft",10.0 perches,( INS-333) Valuable Single Storey House Sale in Homagama Habarakada🟣  හොදම අමුද්‍රව්‍ය යොදා නිම කරන කරන අන්ගසම්පූර්ණ නවීන නිවස විකිණීමට.🟣 මිල ලක්ෂ 250 💵💴💰🟣 සියලු පහසුකම් සහිත නිස්කලන්ක පරිසරයකින් සමන්
https://ikman.lk/en/ad/brand-new-luxury-house-for-sale-nugegoda-delkanda-for-sale-colombo-263,52000000,Nugegoda,4,3,"2,460.0 sqft",5.55 perches,Description•	5 bed rooms and 3 bathroom•	Servant  room for each house.•	Teak door /Windows/ Frames•	 Rocell Bathware•	CCTV•	Vehicle Parking  for  each house•	3 story houses•	Condominium style/ condomi
https://ikman.lk/en/ad/th252-furnished-luxury-three-storey-house-for-sale-in-piliyandala-for-sale-colombo-2,75000000,Piliyandala,4,4,"4,600.0 sqft",12.0 perches,"￭ Peaceful surrounding, Exclusive Neighborhood🟩 Property Features⭕️ 04 bedrooms⭕️ 04 bathrooms⭕️ Living area⭕️ Dining area⭕️ TV Lobby⭕️ Gym⭕️ Equipment and Bar area⭕️ Rooftop⭕️ 03 Kitchen with Pantry🟩"
https://ikman.lk/en/ad/elegant-family-home-battaramulla-for-sale-colombo,69500000,Baththaramulla,3,3,"2,517.0 sqft",12.0 perches,"(SE1522)🏡✨ Luxurious 2-Storey House with Private Pool – Thalawatugoda / Battaramulla ✨🏡💰 Price: Rs. 69,500,000 – 69.5 Million – 695 Lakhs (Negotiable)🏠 Property Type: House📍 Location: Kumaragewatta, T"
https://ikman.lk/en/ad/th287-luxury-three-storey-house-for-sale-in-kahathuduwa-for-sale-colombo,43000000,Kahathuduwa,6,5,"4,100.0 sqft",7.0 perches,"￭ Peaceful surrounding, Exclusive Neighborhood￭ 30Ft Wide Road🟩 Property Features⭕️ 06 bedrooms⭕️ 05 bathrooms⭕️ Living area⭕️ Dining area⭕️ TV Lobby⭕️ Rooftop⭕️ Two Kitchens with Pantry🟩 Amenities⭕️ "
https://ikman.lk/en/ad/brand-new-house-with-slab-for-sale-in-wellampitiya-for-sale-colombo-68,16500000,Brendiyawatta Wellampitiya,2,2,952.0 sqft,3.5 perches,Brand New House with Slab for Sale in  AA 1219Location - Brendiyawatta Wellampitiya✓ Ground floor House with Slab✓3.5 Perches✓ 2 Bedrooms✓ 2 Bathrooms✓ Fully tiled✓ 700m distance to Wellampitiya✓ Clea
https://ikman.lk/en/ad/th08-two-storey-brand-new-house-for-sale-in-piliyandala-for-sale-colombo-30,44000000,"Kesbewa , Piliyandala",4,3,"2,800.0 sqft",10.0 perches,"Architect Designed￭ Peaceful surrounding, Exclusive Neighborhood🟩 Property Features⭕️ 04 bedrooms⭕️ 03 bathrooms⭕️ Living area⭕️ Dining area⭕️ TV Lobby⭕️ Servant Room⭕️ Servant Bathroom⭕️ Rooftop⭕️ Ki"
https://ikman.lk/en/ad/house-for-sale-for-sale-colombo-26815,15000000,273/11 FERGUSAN road Colombo 15,2,1,320.0 sqft,2.5 perches,HOUSE FOR SALE NEW HOUSE DOWN HOUSE 2 BEDROOM 1 HALL 1 KICHEN 1TOILETUP CHAIRS 2 BEDROOM 1HALL 1 KICHEN 1 TOILET AND BELKENI HAVE SCHOOL AND MARKERT NEEAR AND HOUSE CONDITION GOOD
https://ikman.lk/en/ad/boralasgamuwa-5br-20p-two-story-house-for-sale-at-rattanapitiya-for-sale-colombo,75000000,"Colombo - Horana road, Mithuru mawatha, Rattanapitiya, Boralasgamuwa",5,4,"3,500.0 sqft",20.0 perches,"Code : KASM 270(Please mention this code number when you are calling to us)(මෙම දේපළ ගැන වැඩි විස්තර දැන ගැනීමට අපට කතා කරන විට, ඉහත සදහන් කෝඩ් එක අප වෙත පවසන්න)Two story, Five bedrooms  House for Sal"
https://ikman.lk/en/ad/luxury-spacious-6br-5ba-house-for-sale-colombathanthri-mwkotte-for-sale-colombo,170000000,kotte,6,5,"6,000.0 sqft",21.5 perches,"(SE1650)🏡 Luxury Spacious 6BR / 5BA House for Sale – Colombathanthri MW, Ethul Kotte ✨💰 Price: Rs. 170,000,000 – 170 Million – 1,700 Lakhs (Negotiable)🏠 Property Type: House📍 Location: Colombathanthri"
https://ikman.lk/en/ad/super-luxury-house-sale-talawatugoda-for-sale-colombo-2,56000000,Talawatugoda,4,3,"3,000.0 sqft",6.0 perches,Brand New Luxury House For Sale Talawatugoda6 Perches & 3000 SQ Ft20 Ft RoadWalking Distance Talawatugoda4 Bedrooms3 Bathrooms( Hot Water )Servant RoomModern PantrySpacious Living / DiningCCTVRoof Top
https://ikman.lk/en/ad/nugegoda-5br-20p-two-story-house-for-sale-for-sale-colombo,75000000,"Colombo - Horana road, Mithuru mawatha, Rattanapitiya, Nugegoda",5,4,"3,500.0 sqft",20.0 perches,"Code : KASM 270(Please mention this code number when you are calling to us)(මෙම දේපළ ගැන වැඩි විස්තර දැන ගැනීමට අපට කතා කරන විට, ඉහත සදහන් කෝඩ් එක අප වෙත පවසන්න)Two story, Five bedrooms  House for Sal"
https://ikman.lk/en/ad/p661-two-storey-house-for-sale-in-maharagama-for-sale-colombo-3,28000000,Maharagama,4,3,"2,000.0 sqft",6.2 perches,"￭ Peaceful surrounding, Exclusive Neighborhood￭ 15Ft Wide Road🟩 Property Features⭕️ 04 bedrooms⭕️ 03 bathrooms⭕️ Living area⭕️ Dining area⭕️ Servant Room⭕️ Servant Bathroom⭕️ Kitchen with Pantry🟩 Amen"
https://ikman.lk/en/ad/ati-sukhoopbhoogii-alnkaar-nviintm-suvisl-demhl-nivs-vikinniimtt-for-sale-colombo-210,62500000,boralasgamuwa,4,4,"3,874.0 sqft",8.0 perches,Brand new super house in  werahara boralasgamuwa 120  road  near byLocation/city/Distance800 M to  colombo 120 main road  near by2 KM to piliyandala town .2 km boralasgamuwa townPrice and offer62.5 M
https://ikman.lk/en/ad/20-perched-house-for-sale-in-homagama-godagama-for-sale-colombo,15500000,,3,1,"1,500.0 sqft",20.0 perches,20 perched land3 bedrooms1 bathroomLarge living and dining areaKitchen with pantryGardenParking spaceVery peaceful residential areaClear deedsWalking distance to highlevel road2-3 minutes drive to hom
https://ikman.lk/en/ad/house-for-sale-in-pahala-bomiriya-kaduwela-for-sale-colombo-4,14950000,Ganewatta Rd Pahala Bomiriya Kaduwela,3,2,"3,500.0 sqft",14.0 perches,⭕ පහළ බෝමිරිය කඩුවෙල නිවස විකිණීමට ඇත ⭕=========================================⭕ ස්ථානය - ගනේවත්ත පාර පහළ බෝමිරිය කඩුවෙල⭕ මිල ගනන්  නිවස පරීක්ෂාවෙන් පසුව සාකච්ඡා කර ගත හැක⭕ ප්‍රධාන පාරට 900m ක් පමණ ද
https://ikman.lk/en/ad/newly-house-for-sale-in-kesbewa-for-sale-colombo-33,56000000,,4,4,"3,500.0 sqft",10.0 perches,"*Super Luxury 2-Story House with Rooftop – For Sale in Kesbewa*Architect-designed 3,500 sqft home on 10 perches, located in a quiet residential area. Just 5 mins to Kesbewa Junction, 10 mins to Piliya"
