Bedrooms,Bathrooms,House_Size,Land_Size,Is_Brand_New,Is_Modern,City_Tier,Price_Log
-0.981786091002714,-1.044089087192248,-1.0875132117746689,-0.16665392651681588,0,0,4,16.523560759066484
-0.981786091002714,-0.16203482916752518,-1.3264411082236713,-0.9015634331447538,1,1,5,16.951004773893423
-0.07859278746273307,0.7200194288571975,0.5053394312186807,-0.5341086798307849,1,1,5,17.822843743196746
-0.07859278746273307,0.7200194288571975,0.34605416691934576,1.06431949708498,0,0,1,18.420680743952367
-0.07859278746273307,-0.16203482916752518,1.3145085738593023,-0.20339940184821265,0,1,1,18.29284737244248
0.8246005160772478,0.7200194288571975,-0.411347264823992,-0.332008565508102,0,0,4,17.588271496058912
-0.07859278746273307,-1.044089087192248,-0.29108689027799406,-0.6259723681592771,0,1,4,17.565014633894645
-0.981786091002714,-1.044089087192248,-1.2627270025039372,-0.8096997448162616,0,0,5,16.99356438831222
0.8246005160772478,1.6020736868819203,2.894618395708705,1.3031650867390603,0,1,1,20.560746907448635
-0.981786091002714,-1.044089087192248,-1.2467984760740038,-0.7178360564877694,1,0,5,16.883563493097892
-0.07859278746273307,-0.16203482916752518,-0.29108689027799406,0.017073450140168634,0,0,6,16.61887093887081
-0.07859278746273307,0.7200194288571975,-0.012337677754157894,-0.6259723681592771,1,0,4,17.7073308560749
-0.07859278746273307,-0.16203482916752518,1.0230165401915192,-0.7178360564877694,0,1,1,17.576710673657836
0.8246005160772478,-0.16203482916752518,0.9035525919670181,-0.093162975854022,0,0,2,18.258161814454592
0.8246005160772478,2.484127944906643,0.9035525919670181,1.6706198400530292,0,1,3,18.683045008419857
0.8246005160772478,0.7200194288571975,-0.05215899382899163,-0.16665392651681588,1,1,5,17.24949776244942
-0.981786091002714,-0.16203482916752518,-1.2547627392889704,-0.7178360564877694,1,0,5,16.951004773893423
-0.07859278746273307,0.7200194288571975,1.381408384865023,0.20080082679715314,0,0,4,18.132998671500584
-0.07859278746273307,0.7200194288571975,0.10712627047034332,-0.9015634331447538,0,0,5,17.576710673657836
-0.07859278746273307,0.7200194288571975,0.274375797984645,-0.6259723681592771,0,0,4,17.47907220409392
-0.981786091002714,-1.044089087192248,-1.0875132117746689,-0.16665392651681588,0,0,5,16.61887093887081
0.8246005160772478,1.6020736868819203,0.9035525919670181,4.242803113250813,0,0,2,19.33697147582652
-0.07859278746273307,0.7200194288571975,-0.05215899382899163,-0.16665392651681588,0,1,4,17.599700191882537
-0.07859278746273307,0.7200194288571975,0.7442673276676831,-0.07479023818832362,0,0,3,18.258161814454592
-0.07859278746273307,0.7200194288571975,0.10712627047034332,-0.16665392651681588,0,1,4,17.676240269004868
-0.981786091002714,-1.044089087192248,-1.1209631172775292,0.017073450140168634,0,0,6,16.759949537130716
-0.07859278746273307,-1.044089087192248,-0.036230467399058136,-0.16665392651681588,0,0,2,17.98989782785991
-0.07859278746273307,0.7200194288571975,-0.2114442581283266,-0.8280724824819601,0,1,3,18.03501826314038
0.8246005160772478,0.7200194288571975,0.306232850844512,0.12730987613435926,0,0,2,17.98989782785991
0.8246005160772478,1.6020736868819203,1.699978913463693,1.6706198400530292,0,1,1,19.209138104316636
-0.07859278746273307,2.484127944906643,0.5053394312186807,-0.7178360564877694,0,0,3,17.717483227538917
-0.07859278746273307,-1.044089087192248,-0.7593855673180389,-0.7178360564877694,0,0,4,17.111347423968603
1.7277938196172287,-0.16203482916752518,0.5849820633683481,0.2375463021285499,0,0,2,17.858561825798823
-0.07859278746273307,0.7200194288571975,0.9035525919670181,-0.5341086798307849,0,1,3,18.469470908121796
-0.07859278746273307,-0.16203482916752518,-0.1477301524085926,0.5682555801111222,1,0,4,17.281246460764002
-0.981786091002714,-0.16203482916752518,-1.1273345278495026,-0.5341086798307849,0,0,4,17.034386382832476
0.8246005160772478,-0.16203482916752518,-0.8135425571798127,1.0826922347506789,0,0,5,17.43985149094064
-0.07859278746273307,0.7200194288571975,0.027483638320675845,-0.9015634331447538,1,1,4,17.576710673657836
-0.07859278746273307,-0.16203482916752518,-0.49019347065216273,-0.6810905811563724,0,1,3,17.795192211866237
-0.07859278746273307,-0.16203482916752518,-0.7689426831759989,-0.6259723681592771,0,1,1,18.369387449564815
-1.884979394542695,-1.9261433452169707,-1.645011636822341,-0.44224499150229263,0,0,6,16.759949537130716
-0.07859278746273307,0.7200194288571975,1.3145085738593023,-0.20339940184821265,0,1,3,18.29284737244248
0.8246005160772478,-0.16203482916752518,0.10712627047034332,-0.3503813031738004,0,1,1,18.234351165760874
-0.07859278746273307,0.7200194288571975,0.5849820633683481,-0.16665392651681588,0,1,1,18.65179246491575
-0.981786091002714,-1.044089087192248,-1.1671558439243364,-0.7178360564877694,0,1,5,17.09265529095645
-0.07859278746273307,0.7200194288571975,0.10712627047034332,-0.7178360564877694,0,0,4,17.717483227538917
-1.884979394542695,-1.9261433452169707,-1.3264411082236713,-0.9015634331447538,0,0,5,16.213405830762646
-0.07859278746273307,0.7200194288571975,0.5053394312186807,-0.7178360564877694,1,1,3,17.822843743196746
0.8246005160772478,0.7200194288571975,0.5053394312186807,0.017073450140168634,1,1,4,17.958645284355807
0.8246005160772478,1.6020736868819203,1.3017657527153554,-0.16665392651681588,1,1,2,18.643824295266576
-0.981786091002714,-1.9261433452169707,-1.380598098085445,-0.7398833416866075,0,0,4,16.99356438831222
-0.981786091002714,-1.044089087192248,-1.0875132117746689,-0.2585176148453081,0,0,5,16.951004773893423
0.8246005160772478,-0.16203482916752518,-1.20697715999917,-1.1587817604645323,0,0,5,17.281246460764002
-0.981786091002714,-1.9261433452169707,-1.0875132117746689,1.6706198400530292,0,0,6,16.556350581889475
-0.981786091002714,-1.044089087192248,0.10712627047034332,2.635188567502198,0,0,2,18.142949002353753
-0.07859278746273307,0.7200194288571975,0.26641153476967827,-0.5341086798307849,0,1,3,17.95067711470663
1.7277938196172287,1.6020736868819203,0.5053394312186807,-0.7637679006520155,0,0,3,17.909855120186375
-0.07859278746273307,-0.16203482916752518,0.29030432441457854,0.7519829567681067,0,0,4,17.822843743196746
-0.07859278746273307,-0.16203482916752518,0.10712627047034332,-0.9015634331447538,1,1,3,17.840862248699423
-0.981786091002714,-1.044089087192248,-0.8884066314005001,-0.2677039836781575,0,1,3,17.341871082580436
-0.07859278746273307,0.7200194288571975,0.10712627047034332,-0.7178360564877694,1,1,4,17.717483227538917
-0.981786091002714,-1.044089087192248,-1.1942343388552232,-0.5065495733322372,0,1,5,16.90655301132259
-0.07859278746273307,0.7200194288571975,0.10712627047034332,2.8648477883234285,0,0,2,18.683045008419857
1.7277938196172287,1.6020736868819203,2.2574773385113653,0.38452820345413763,0,0,2,18.51599092375669
0.8246005160772478,-1.044089087192248,0.10712627047034332,-0.2585176148453081,0,0,4,17.341871082580436
0.8246005160772478,1.6020736868819203,2.018549442062363,1.1194377100820756,0,1,1,19.06253463012476
-0.981786091002714,-0.16203482916752518,-0.37072952242766155,0.6601192684396144,1,1,4,17.47907220409392
0.8246005160772478,-0.16203482916752518,-0.6709822456319079,-0.9015634331447538,0,0,5,17.26549810379586
-0.07859278746273307,-0.16203482916752518,0.10712627047034332,-0.9015634331447538,1,1,3,17.840862248699423
-0.07859278746273307,-1.9261433452169707,-0.6893000510263314,0.20080082679715314,0,0,2,17.216707939626428
3.5341804266971906,0.7200194288571975,0.9035525919670181,-0.07479023818832362,0,0,6,17.72753356339242
-0.981786091002714,-0.16203482916752518,-1.473779977700556,3.434402655960081,0,0,1,18.720785336402702
-0.07859278746273307,-0.16203482916752518,-1.0875132117746689,-0.5341086798307849,0,0,2,17.216707939626428
0.8246005160772478,0.7200194288571975,-0.29110281880442396,-0.16665392651681588,0,0,2,17.622173047734595
-0.981786091002714,-0.16203482916752518,-1.1145917067055557,-0.5341086798307849,0,0,4,17.034386382832476
0.8246005160772478,-0.16203482916752518,1.0708021194813198,0.4763918917826299,0,0,3,17.676240269004868
-0.981786091002714,-1.044089087192248,-1.2985661869712877,-0.9015634331447538,0,0,4,17.09265529095645
-0.07859278746273307,0.7200194288571975,0.9035525919670181,-0.5341086798307849,0,0,3,17.95067711470663
-0.07859278746273307,-0.16203482916752518,-0.29108689027799406,0.10526259093552127,0,0,4,17.47907220409392
0.8246005160772478,0.7200194288571975,0.9035525919670181,1.6706198400530292,0,0,4,18.049617062561534
-0.981786091002714,-1.044089087192248,-0.06410538865144175,-0.05641750052262524,0,1,4,17.1296965626368
0.8246005160772478,0.7200194288571975,-0.32294394313786107,-0.8280724824819601,0,0,4,17.576710673657836
-0.981786091002714,-1.044089087192248,-0.8645138417555999,-0.9015634331447538,0,1,2,18.258161814454592
-0.981786091002714,-1.044089087192248,-1.1671558439243364,-0.18502666418251426,1,1,5,17.073607095985757
0.8246005160772478,-1.044089087192248,0.26641153476967827,-0.5341086798307849,0,0,4,17.216707939626428
-0.07859278746273307,0.7200194288571975,-0.6096574188766639,-0.7178360564877694,1,1,4,17.356469882001587
-1.884979394542695,-1.044089087192248,-0.3595795539267081,0.42862277385181397,0,0,5,17.49686174565742
0.8246005160772478,0.7200194288571975,0.10712627047034332,-0.5341086798307849,1,1,2,17.822843743196746
0.8246005160772478,-0.16203482916752518,-0.5172719655830497,1.0826922347506789,0,0,4,17.43985149094064
-0.07859278746273307,0.7200194288571975,-0.1318016259786591,-0.5341086798307849,1,0,5,17.399029496420383
0.8246005160772478,-0.16203482916752518,0.06730495439550958,-0.6259723681592771,1,0,5,17.296750647299966
-0.981786091002714,-0.16203482916752518,-0.37072952242766155,-0.6259723681592771,1,1,5,17.182806387950748
-0.07859278746273307,0.7200194288571975,0.5053394312186807,-0.16665392651681588,0,1,4,17.822843743196746
-0.981786091002714,-1.044089087192248,-1.2467984760740038,-0.5341086798307849,0,0,1,17.4264284706085
-0.981786091002714,-1.044089087192248,-1.3790052454424517,-0.2585176148453081,0,0,4,16.733281290048552
1.7277938196172287,2.484127944906643,1.2961907684648788,-0.1299084511854191,0,0,2,18.132998671500584
-0.07859278746273307,-0.16203482916752518,0.26641153476967827,-0.5341086798307849,0,0,5,17.49181122987135
0.8246005160772478,0.7200194288571975,-0.1318016259786591,-0.16665392651681588,0,0,5,17.7473361906886
-0.981786091002714,-1.044089087192248,1.3017657527153554,0.6601192684396144,0,0,1,17.37085861945369
-0.981786091002714,-0.16203482916752518,-0.09198030990382537,-0.5616677863293327,0,1,4,17.64415195445337
0.8246005160772478,1.6020736868819203,1.699978913463693,1.6706198400530292,0,1,1,19.209138467952933
0.8246005160772478,1.6020736868819203,0.7442673276676831,-0.864817957813357,1,1,2,18.132998671500584
1.7277938196172287,0.7200194288571975,-0.1318016259786591,1.6706198400530292,0,0,4,17.24949776244942
-0.07859278746273307,-0.16203482916752518,-0.47426494422222926,0.7336102191024083,0,0,6,17.599700191882537
-0.981786091002714,-0.16203482916752518,-1.0875132117746689,-1.4527455631157074,0,0,1,17.45309671769066
-0.07859278746273307,0.7200194288571975,0.5053394312186807,-0.16665392651681588,0,0,4,17.822843743196746
-0.07859278746273307,-1.044089087192248,-0.8485853153256664,-0.9015634331447538,0,1,4,17.858561825798823
-0.07859278746273307,0.7200194288571975,0.3030471455585253,-0.6259723681592771,0,0,4,17.47907220409392
-0.981786091002714,-1.044089087192248,-0.450372154577329,-0.2585176148453081,0,0,5,17.1296965626368
0.8246005160772478,-0.16203482916752518,0.10712627047034332,-0.3503813031738004,0,0,1,18.29284737244248
-0.07859278746273307,-0.16203482916752518,-0.9807920846941144,-0.9015634331447538,0,1,5,17.19990082131005
-0.07859278746273307,-0.16203482916752518,-0.2799369217770406,-0.864817957813357,0,0,5,17.19990082131005
-0.981786091002714,-1.044089087192248,-0.29108689027799406,-0.6259723681592771,0,0,1,17.7667542765457
-0.07859278746273307,-0.16203482916752518,0.6646246955180156,0.8805921204279957,0,0,2,17.909855120186375
1.7277938196172287,1.6020736868819203,2.496405234960368,1.946210905038506,0,1,1,18.951308995014536
-0.07859278746273307,-0.16203482916752518,-0.29108689027799406,1.6706198400530292,0,0,3,17.399029496420383
0.8246005160772478,-1.044089087192248,0.5053394312186807,-0.16665392651681588,1,1,6,17.576710673657836
-0.07859278746273307,-1.9261433452169707,-0.29108689027799406,-0.5341086798307849,0,0,1,17.034386382832476
-0.981786091002714,-1.044089087192248,-1.0078705796250014,1.1194377100820756,0,0,5,16.588099280204055
0.8246005160772478,-1.044089087192248,0.13898332333021032,-0.10234934468687136,0,0,5,17.09265529095645
-0.07859278746273307,-0.16203482916752518,-0.1477301524085926,0.20080082679715314,1,1,1,17.7073308560749
-0.981786091002714,-0.16203482916752518,-0.6893000510263314,-0.5341086798307849,0,1,2,18.02763815584276
-0.07859278746273307,0.7200194288571975,1.540693649164358,0.7519829567681067,0,1,5,18.75715298057358
0.8246005160772478,1.6020736868819203,2.018549442062363,1.8543472167100137,0,1,3,18.75715298057358
-0.981786091002714,-1.044089087192248,-0.29108689027799406,-0.44224499150229263,0,1,6,16.883563493097892
0.8246005160772478,-0.16203482916752518,-0.29108689027799406,0.20080082679715314,0,0,2,17.98989782785991
